country;nbre_victimes;latitude;longitude;country_id
Central African Republic;931;9,547879;21,85548;482
Central African Republic;16562;9,547879;21,85548;482
Central African Republic;16629;10,465361;23,294166;482
Ethiopia;941;9,315736;34,529119;530
Ethiopia;941;9,315736;34,529119;530
Ethiopia;941;9,368433;37,856413;530
Ethiopia;941;9,229857;35,683302;530
Ethiopia;941;9,64765;37,767628;530
Ethiopia;941;9,08333;36,96667;530
Ethiopia;941;9,180549;37,92748;530
Ethiopia;941;9,474438;35,19623;530
Ethiopia;941;9,08333;36,96667;530
Ethiopia;941;8,702261;36,49926;530
Ethiopia;941;9,13948;37,85016;530
Ethiopia;941;9,408234;34,736861;530
Ethiopia;941;8,957596;35,859034;530
Ethiopia;941;9,315736;34,529119;530
Ethiopia;941;8,998242;37,91723;530
Ethiopia;941;9,960407;38,221659;530
Ethiopia;941;9,586442;37,119635;530
Ethiopia;941;8,91667;36,58333;530
Ethiopia;941;9,564749;36,632002;530
Ethiopia;941;9,75;34,73333;530
Ethiopia;941;9,64765;37,767628;530
Ethiopia;941;9,083333;36,55;530
Ethiopia;941;9,116666;36,466666;530
Ethiopia;941;9,804095;36,61588;530
Ethiopia;941;9,950081;37,112996;530
Ethiopia;941;9,13948;37,85016;530
Ethiopia;941;9,587833;38,295528;530
Ethiopia;941;9,960407;38,221659;530
Ethiopia;941;9,15;37,78333;530
Ethiopia;941;9,43326;35,313256;530
Ethiopia;941;9,43326;35,313256;530
Ethiopia;941;9,468943;35,263643;530
Ethiopia;941;9,275058;37,796211;530
Ethiopia;941;10,107911;37,016923;530
Ethiopia;941;9,72411;37,062514;530
Ethiopia;941;9,505221;37,474927;530
Ethiopia;941;8,932145;37,530991;530
Ethiopia;941;9,6;36,96667;530
Ethiopia;941;9,9946;36,8129;530
Ethiopia;941;10,45;37,56667;530
Ethiopia;941;9,960407;38,221659;530
Ethiopia;941;8,998242;37,91723;530
Ethiopia;941;9,732273;34,998221;530
Ethiopia;941;8,850819;35,531795;530
Ethiopia;941;9,960407;38,221659;530
Ethiopia;941;9,1799;38,073517;530
Ethiopia;941;9,088321;38,03922;530
Ethiopia;941;9,03333;36,45;530
Ethiopia;941;9,03333;36,86667;530
Ethiopia;941;9,13948;37,85016;530
Ethiopia;941;8,867564;35,122654;530
Ethiopia;941;9,794873;35,101608;530
Ethiopia;941;11,5;38,5;530
Ethiopia;941;9,352794;38,235097;530
Ethiopia;941;9,408234;34,736861;530
Ethiopia;941;9,81667;35,23333;530
Ethiopia;941;9,844217;36,312538;530
Ethiopia;941;9,1;35,4;530
Ethiopia;941;9,54186;35,47199;530
Ethiopia;941;8,93298;36,122034;530
Ethiopia;941;8,96667;37,76667;530
Ethiopia;941;9,935684;36,82206;530
Ethiopia;941;8,8518;34,3925;530
Ethiopia;941;9,564749;36,632002;530
Ethiopia;941;8,906789;36,395442;530
Ethiopia;941;8,96667;37,55;530
Ethiopia;941;11,59364;37,39077;530
Ethiopia;941;11,59364;37,39077;530
Ethiopia;941;9,564749;36,632002;530
Ethiopia;941;9,248207;38,105434;530
Ethiopia;941;10,01787;37,027895;530
Ethiopia;941;10,107911;37,016923;530
Ethiopia;941;9,194151;37,570599;530
Ethiopia;941;9,315736;34,529119;530
Ethiopia;941;9,07763;34,560992;530
Ethiopia;941;9,325268;36,557786;530
Ethiopia;941;8,93298;36,122034;530
Ethiopia;941;8,998242;37,91723;530
Ethiopia;941;8,93298;36,122034;530
Ethiopia;941;9,193583;36,849193;530
Ethiopia;941;9,038433;35,076397;530
Ethiopia;941;8,66667;37,91667;530
Ethiopia;941;8,8518;34,3925;530
Ethiopia;941;9,935684;36,82206;530
Ethiopia;941;9,87791;36,62055;530
Ethiopia;941;9,778057;34,916819;530
Ethiopia;941;9,794873;35,101608;530
Ethiopia;941;10,925011;38,08623;530
Ethiopia;941;9,596922;37,483116;530
Ethiopia;941;11,264371;37,488824;530
Ethiopia;941;11,59364;37,39077;530
Ethiopia;941;11,59364;37,39077;530
Ethiopia;941;10,45;37,56667;530
Ethiopia;941;9,366343;38,154092;530
Ethiopia;941;9,244522;35,381435;530
Ethiopia;5349;9,804095;36,61588;530
Ethiopia;15995;10,96059;36,69687;530
Ethiopia;16240;8,647062;34,667752;530
Ethiopia;16240;8,78133;34,76878;530
Ethiopia;16240;8,765238;37,264124;530
Ethiopia;16240;9,08333;36,55;530
Ethiopia;16240;9,248207;38,105434;530
Ethiopia;16240;9,374468;37,539;530
Ethiopia;16240;9,23536;37,878813;530
Ethiopia;16240;9,216578;37,693421;530
Ethiopia;16240;9,560701;38,212849;530
Ethiopia;16240;9,180549;37,92748;530
Ethiopia;16240;9,15;37,78333;530
Ethiopia;16240;8,998242;37,91723;530
Ethiopia;16240;9,5;37,58333;530
Ethiopia;16240;9,819553;37,562187;530
Ethiopia;16240;9,960407;38,221659;530
Ethiopia;16240;9,960407;38,221659;530
Ethiopia;16240;9,194151;37,570599;530
Ethiopia;16240;9,038433;35,076397;530
Ethiopia;16240;9,137571;34,926492;530
Ethiopia;16240;9,441638;38,422623;530
Ethiopia;16240;9,441638;38,422623;530
Ethiopia;16240;9,352794;38,235097;530
Ethiopia;16240;9,387926;37,318749;530
Ethiopia;16240;9,5;37,58333;530
Ethiopia;16240;9,083333;36,55;530
Ethiopia;16240;9,13948;37,85016;530
Ethiopia;16240;8,644712;34,996612;530
Ethiopia;16240;8,644712;34,996612;530
Ethiopia;16240;8,806367;35,096592;530
Ethiopia;16240;9,9946;36,8129;530
Ethiopia;16240;9,804095;36,61588;530
Ethiopia;16240;9,732273;34,998221;530
Ethiopia;16240;9,368433;37,856413;530
Ethiopia;16240;9,406541;35,652015;530
Ethiopia;16240;9,560701;38,212849;530
Ethiopia;16240;9,583809;35,01867;530
Ethiopia;16240;9,452466;35,08239;530
Ethiopia;16240;8,801816;37,634091;530
Ethiopia;16240;8,832133;38,370234;530
Ethiopia;16240;8,661787;38,213667;530
Ethiopia;16240;9,819553;37,562187;530
Ethiopia;16240;9,5;37,58333;530
Ethiopia;16240;9,441638;38,422623;530
Ethiopia;16240;9,960407;38,221659;530
Ethiopia;16240;9,775684;38,342231;530
Ethiopia;16240;9,960407;38,221659;530
Ethiopia;16240;9,441638;38,422623;530
Ethiopia;16240;9,38333;38,01667;530
Ethiopia;16240;9,960407;38,221659;530
Ethiopia;16240;8,79652;35,773176;530
Ethiopia;16240;8,73333;37,46667;530
Ethiopia;16240;8,78133;34,76878;530
Ethiopia;16240;9,17283;35,05279;530
Ethiopia;16240;9,15;35,92;530
Ethiopia;16240;8,78133;34,76878;530
Ethiopia;16240;9,325268;36,557786;530
Ethiopia;16240;8,822231;34,899287;530
Ethiopia;16240;9,212546;35,04808;530
Ethiopia;16240;8,78133;34,76878;530
Ethiopia;16240;9,17283;35,05279;530
Ethiopia;16240;8,727705;34,720222;530
Ethiopia;16240;8,739768;36,011507;530
Ethiopia;16240;8,70905;36,300898;530
Ethiopia;16240;8,789074;38,536237;530
Ethiopia;16240;9,775942;37,395423;530
Ethiopia;16240;9,248207;38,105434;530
Ethiopia;16240;9,441638;38,422623;530
Ethiopia;16240;9,248207;38,105434;530
Ethiopia;16240;9,134972;35,313845;530
Ethiopia;16240;9,244522;35,381435;530
Ethiopia;16240;8,990252;36,621868;530
Ethiopia;16240;9,083333;36,55;530
Ethiopia;16240;9,116666;36,466666;530
Ethiopia;16240;8,817156;37,659143;530
Ethiopia;16240;9,137571;34,926492;530
Ethiopia;16240;9,5;37,58333;530
Ethiopia;16240;9,786;37,11823;530
Ethiopia;16240;9,690851;37,970672;530
Ethiopia;16240;9,13948;37,85016;530
Ethiopia;16240;9,708872;37,934108;530
Ethiopia;16241;9,08333;36,96667;530
Ethiopia;16241;9,775942;37,395423;530
Ethiopia;16241;9,775942;37,395423;530
Ethiopia;16241;11;35,5;530
Ethiopia;16241;9,328806;36,130561;530
Ethiopia;16832;9,9946;36,8129;530
Ethiopia;16832;10,139736;38,498176;530
Ethiopia;16832;12,98086;37,738941;530
Ethiopia;16832;10,143489;36,938963;530
Ethiopia;16832;9,083333;36,55;530
Ethiopia;16832;9,9946;36,8129;530
Ethiopia;16832;9,930009;36,669843;530
Ethiopia;16832;9,87791;36,62055;530
Ethiopia;16832;9,804095;36,61588;530
Ethiopia;16832;12,6;37,466666;530
Ethiopia;16832;12,414315;35,897483;530
Ethiopia;16832;10,535301;37,063429;530
Ethiopia;16832;10,107911;37,016923;530
Ethiopia;17147;11,12001;37,17504;530
Ethiopia;17147;10,52907;37,85282;530
Ethiopia;17147;12,681;37,242;530
Ethiopia;17147;11,8385;38,09954;530
Ethiopia;17147;10,237581;37,357296;530
Ethiopia;17147;10,96059;36,69687;530
Ethiopia;17147;10,8495;37,6146;530
Ethiopia;17147;12,123477;38,049918;530
Ethiopia;17147;10,201023;38,214297;530
Ethiopia;17147;10,04798;37,7251;530
Ethiopia;17147;12,380018;37,554973;530
Ethiopia;17147;12,6;37,466666;530
Ethiopia;17147;12,334653;37,224916;530
Ethiopia;17147;12,385644;37,192376;530
Ethiopia;17147;11,222437;36,75383;530
Ethiopia;17147;10,7;37,26667;530
Ethiopia;17147;12,6;37,466667;530
Ethiopia;17147;12,6;37,466666;530
Ethiopia;17147;11,59364;37,39077;530
Ethiopia;17147;11,59364;37,39077;530
Ethiopia;17147;12,6;37,466666;530
Ethiopia;17147;11,59364;37,39077;530
Ethiopia;17147;10,7;37,066667;530
Ethiopia;17147;10,3;37,46667;530
Ethiopia;17147;10,7;37,066667;530
Ethiopia;17147;10,7;37,26667;530
Ethiopia;17147;10,15;37,75;530
Ethiopia;17147;10,45;37,56667;530
Ethiopia;17147;11,41667;37,16667;530
Ethiopia;17147;10,55;37,48333;530
Ethiopia;17147;12,42417;37,325;530
Ethiopia;17147;10,25;37,93333;530
Ethiopia;17147;10,334297;37,731643;530
Ethiopia;17147;11,85;38,01667;530
Ethiopia;17147;11,78706;37,994191;530
Ethiopia;17147;10,8495;37,6146;530
Ethiopia;17147;9,5;36,83333;530
Ethiopia;17147;11,12001;37,17504;530
Ethiopia;17147;11,028554;37,714286;530
Ethiopia;17147;11,017111;37,752466;530
Ethiopia;17147;11,41667;37,16667;530
Ethiopia;17147;11,266667;36,833333;530
Ethiopia;17147;10,993593;37,437441;530
Ethiopia;17147;10,55;37,48333;530
Ethiopia;17147;10,334297;37,731643;530
Ethiopia;17147;10,45;37,56667;530
Ethiopia;17147;10,7;37,26667;530
Ethiopia;17147;11,59364;37,39077;530
Ethiopia;17147;12,42417;37,325;530
Ethiopia;17147;10,867592;38,27094;530
Ethiopia;17147;10,334297;37,731643;530
Ethiopia;17147;12,380018;37,554973;530
Ethiopia;17147;12,6;37,466666;530
Ethiopia;17147;11,59364;37,39077;530
Ethiopia;17147;12,380018;37,554973;530
Ethiopia;17147;12,380018;37,554973;530
Ethiopia;17147;12,6;37,466666;530
Ethiopia;17147;10,925011;38,08623;530
Ethiopia;17147;9,5;36,83333;530
Ethiopia;17147;11,59364;37,39077;530
Ethiopia;17147;11,924314;37,914955;530
Ethiopia;17147;12,6;37,466666;530
Ethiopia;17147;13,051865;38,196585;530
Ethiopia;17147;11,59364;37,39077;530
Ethiopia;17147;11,85;38,01667;530
Ethiopia;17147;12,380018;37,554973;530
Ethiopia;17147;12,123477;38,049918;530
Ethiopia;17147;10,334297;37,731643;530
Ethiopia;17147;11,5;38,5;530
Ethiopia;17147;12,480591;37,475309;530
Ethiopia;17147;10,85;37,01667;530
Ethiopia;17147;10,16667;38,13333;530
Ethiopia;17147;12,11667;37,78333;530
Ethiopia;17147;10,7;37,26667;530
Ethiopia;17147;10,670307;37,381796;530
Ethiopia;17147;10,334297;37,731643;530
Ethiopia;17147;10,925011;38,08623;530
Ethiopia;17147;11,08333;37,86667;530
Ethiopia;17147;10,55;37,48333;530
Ethiopia;17147;10,849032;37,605342;530
Ethiopia;17147;10,7;37,066667;530
Ethiopia;17147;12,334653;37,224916;530
Ethiopia;17147;12,385644;37,192376;530
Ethiopia;17147;11,85;38,01667;530
Ethiopia;17147;10,16667;38,13333;530
Ethiopia;17147;10,7;37,26667;530
Ethiopia;17147;10,55;37,48333;530
Ethiopia;17147;10,45;37,56667;530
Ethiopia;17147;10,25;37,93333;530
Ethiopia;17147;11,264371;37,488824;530
Ethiopia;17147;11,08333;37,86667;530
Ethiopia;17147;10,656911;38,165624;530
Ethiopia;17147;10,45;38,2;530
Ethiopia;17147;11,117468;36,874815;530
Ethiopia;17147;11,788183;38,263041;530
Ethiopia;17147;10,729269;37,798496;530
Ethiopia;17147;11,9167;37,7;530
Ethiopia;17147;11,8385;38,09954;530
Ethiopia;17147;11,923936;37,940275;530
Ethiopia;17147;10,45;37,56667;530
Ethiopia;17147;12,6;37,466666;530
Ethiopia;17147;10,85;37,01667;530
Ethiopia;17147;10,201023;38,214297;530
Ethiopia;17147;12,768025;37,624686;530
Ethiopia;17147;11,160755;36,342554;530
South Sudan;17142;9,29088;28,70991;626
Sudan;947;15,636111;32,437222;625
Sudan;947;15,6454;32,54505;625
Sudan;947;13,13392;22,42001;625
Sudan;947;15,588056;32,534167;625
Sudan;947;10,55;34,283333;625
Sudan;5584;10,599141;28,206414;625
Sudan;5584;9,713924;28,467293;625
Sudan;10278;12,122326;22,602984;625
Sudan;10278;13,67179;22,13306;625
Sudan;10278;13,67179;22,13306;625
Sudan;10318;10,853387;25,157228;625
Sudan;10318;10,721517;25,492467;625
Sudan;10318;10,853387;25,157228;625
Sudan;10318;10,853387;25,157228;625
Sudan;10318;10,7235;25,08539;625
Sudan;11975;11;30;625
Sudan;11975;11;29,7;625
Sudan;11975;11,016667;29,716667;625
Sudan;11975;12,05;29,65;625
Sudan;11975;11,016667;29,716667;625
Sudan;11975;11,8597;30,462;625
Sudan;11975;12,05;29,65;625
Sudan;14693;11,78333;23,78333;625
Sudan;14693;11,78333;23,78333;625
Sudan;14693;12,05;24,883333;625
Sudan;14693;11,55;23,81667;625
Sudan;14693;11,5;24,666667;625
Sudan;14693;11,5;24,666667;625
Sudan;14693;12,048499;24,584199;625
Sudan;14693;11,78333;23,78333;625
Sudan;16771;10,780931;34,79133;625
Sudan;17142;9,595;28,436;625
Sudan;17142;9,595;28,436;625
Sudan;17142;9,595;28,436;625
Sudan;17142;9,6;28,433333;625
Sudan;17142;9,595;28,436;625
Sudan;17142;9,595;28,436;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;13,633333;25,35;625
Sudan;17497;13,18421;30,21669;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;13,65;24,08333;625
Sudan;17497;15;30;625
Sudan;17497;15;30;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15;30;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;15,6454;32,54505;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15;30;625
Sudan;17497;13,18421;30,21669;625
Sudan;17497;13,18421;30,21669;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;13,45262;22,44725;625
Sudan;17497;13,45262;22,44725;625
Sudan;17497;13,45262;22,44725;625
Sudan;17497;13,45262;22,44725;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;13,45262;22,44725;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;14,5;29,5;625
Sudan;17497;13,45262;22,44725;625
Sudan;17497;13,45262;22,44725;625
Sudan;17497;13,45262;22,44725;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;12,883333;23,466667;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;13,45262;22,44725;625
Sudan;17497;12,883333;23,466667;625
Sudan;17497;13,833892;22,526709;625
Sudan;17497;13,45262;22,44725;625
Sudan;17497;13,633333;25,35;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;13,122514;22,159963;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;15,6454;32,54505;625
Sudan;17497;13,122514;22,159963;625
Sudan;17497;13,18421;30,21669;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;13,45262;22,44725;625
Sudan;17497;14,203053;24,663841;625
Sudan;17497;15,6454;32,54505;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15,6454;32,54505;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;15,6454;32,54505;625
Sudan;17497;15,6454;32,54505;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;13,45262;22,44725;625
Sudan;17497;13,45262;22,44725;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;13,45262;22,44725;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;13,45262;22,44725;625
Sudan;17497;15,77;33,56;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;13,517025;24,860859;625
Sudan;17497;13,517025;24,860859;625
Sudan;17497;13,633333;25,35;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15,6454;32,54505;625
Sudan;17497;12,883333;23,466667;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;13,18421;30,21669;625
Sudan;17497;12,5;24,283333;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;12,883333;23,466667;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15,6454;32,54505;625
Sudan;17497;15,8;33;625
Sudan;17497;15,6454;32,54505;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;12,5;24,283333;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;15,6454;32,54505;625
Sudan;17497;12,05;29,65;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;12,66667;24,98333;625
Sudan;17497;12,883333;23,466667;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;13,18421;30,21669;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;15,810991;32,509656;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;12,883333;23,466667;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;12,9061;31,2158;625
Sudan;17497;15,613137;32,532817;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;12,883333;23,466667;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;13,366228;30,284062;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;15,6454;32,54505;625
Sudan;17497;15,6454;32,54505;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;15,6454;32,54505;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;15,6454;32,54505;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;13,18421;30,21669;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;13,633333;25,35;625
Sudan;17497;15,6454;32,54505;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;13,443;22,265;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;15,6454;32,54505;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;11,71754;28,340006;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;12,05;28,28333;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;12,883333;23,466667;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;12,883333;23,466667;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;12,96734;31,649997;625
Sudan;17497;12,9061;31,2158;625
Sudan;17497;15,228575;32,526117;625
Sudan;17497;15,6454;32,54505;625
Sudan;17497;15,6454;32,54505;625
Sudan;17497;13,18421;30,21669;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;15,228575;32,526117;625
Sudan;17497;15,228575;32,526117;625
Sudan;17497;13,18421;30,21669;625
Sudan;17497;13,18421;30,21669;625
Sudan;17497;15,6454;32,54505;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;12,92;23,48;625
Sudan;17497;12,883333;23,466667;625
Sudan;17497;12,883333;23,466667;625
Sudan;17497;12,162492;31,301685;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;13,633333;25,35;625
Sudan;17497;12,92;23,48;625
Sudan;17497;15,6454;32,54505;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;12,883333;23,466667;625
Sudan;17497;15,6454;32,54505;625
Sudan;17497;11,71754;28,340006;625
Sudan;17497;13,4702;22,47672;625
Sudan;17497;13,18421;30,21669;625
Sudan;17497;13,633333;25,35;625
Sudan;17497;13,4702;22,47672;625
Sudan;17497;13,4702;22,47672;625
Sudan;17497;13,45262;22,44725;625
Sudan;17497;13,4702;22,47672;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;13,633333;25,35;625
Sudan;17497;13,633333;25,35;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;15,6454;32,54505;625
Sudan;17497;15,228575;32,526117;625
Sudan;17497;13,633333;25,35;625
Sudan;17497;15,228575;32,526117;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;15,228575;32,526117;625
Sudan;17497;14,5;29,5;625
Sudan;17497;11,460833;26,128333;625
Sudan;17497;15,6454;32,54505;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;11,33333;27,8;625
Sudan;17497;14,5;29,5;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;15,636111;32,437222;625
Sudan;17497;15,6454;32,54505;625
Sudan;17497;14,6384;27,97448;625
Sudan;17497;15,588056;32,534167;625
Sudan;17497;12,05;24,883333;625
Sudan;17497;14,40118;33,51989;625
Sudan;17497;14,48333;33,51667;625
Sudan;17497;14,40118;33,51989;625
Sudan;17497;13,73;25,415;625
Sudan;17497;12,05;24,883333;625
Sudan;17512;13,123579;32,656671;625
Sudan;17514;13,45262;22,44725;625
Sudan;17514;13,36632;22,88329;625
Sudan;17514;13,45262;22,44725;625
Sudan;17514;13,45262;22,44725;625
Sudan;17514;13,45262;22,44725;625
Sudan;17514;13,45262;22,44725;625
Sudan;17514;13,45262;22,44725;625
Sudan;17514;15,588056;32,534167;625
Sudan;17514;13,122514;22,159963;625
Sudan;17514;13,18421;30,21669;625
Sudan;17514;13,45262;22,44725;625
Sudan;17514;15,622888;32,501793;625
Sudan;17514;14,203053;24,663841;625
Sudan;17514;14,203053;24,663841;625
Sudan;17514;12,719872;30,641509;625
Sudan;17514;13,45262;22,44725;625
Sudan;17514;13,45262;22,44725;625
Sudan;17514;13,45262;22,44725;625
Sudan;17514;13,45262;22,44725;625
Sudan;17514;13,45262;22,44725;625
Sudan;17514;13,45262;22,44725;625
Sudan;17514;12,66667;24,98333;625
Sudan;17514;12,954961;22,874356;625
Sudan;17514;15,6454;32,54505;625
Sudan;17514;12,25214;29,65261;625
Sudan;17514;13,36632;22,88329;625
Sudan;17514;13,45262;22,44725;625
Sudan;17514;12,9061;31,2158;625
Sudan;17514;12,9061;31,2158;625
Sudan;17514;13,833892;22,526709;625
Sudan;17514;15,6454;32,54505;625
Sudan;17514;12,05;24,883333;625
Sudan;17514;15,263222;33,110333;625
Sudan;17514;12,05;24,883333;625
Sudan;17514;15,636111;32,437222;625
Sudan;17514;15,6454;32,54505;625
Sudan;17514;15,588056;32,534167;625
Sudan;17514;15,6454;32,54505;625
Sudan;17514;12,883333;23,466667;625
Sudan;17514;15,6454;32,54505;625
Sudan;17514;12,96734;31,649997;625
Sudan;17514;12,05;24,883333;625
Sudan;17514;13,4702;22,47672;625
Sudan;17514;13,4702;22,47672;625
Sudan;17514;13,4702;22,47672;625
Sudan;17514;13,4702;22,47672;625
Sudan;17514;13,4702;22,47672;625
Sudan;17514;13,4702;22,47672;625
Sudan;17514;13,4702;22,47672;625
Sudan;17514;12,849372;31,050772;625
Sudan;17514;12,05;29,65;625
Sudan;17514;14,761984;33,350319;625
Sudan;17514;14,752273;33,299579;625
Sudan;17730;14,36468;22,46172;625
Angola;15993;-4,454513;12,87824;540
DR Congo (Zaire);17488;-4,4806;15,8313;490
DR Congo (Zaire);17488;-5,3989;16,4014;490
DR Congo (Zaire);17488;-5,25;16,07;490
DR Congo (Zaire);17488;-4,7;16,2;490
Benin;15136;11,33966;2,45915;434
Benin;15136;11,068111;1,920931;434
Benin;15136;11,30844;2,144809;434
Benin;15136;10,743398;0,982153;434
Benin;15136;11,93816;2,75703;434
Benin;16685;12,06911;3,18405;434
Benin;16685;10,743398;0,982153;434
Benin;16685;10,914;1,069;434
Benin;16685;12,045672;3,132625;434
Benin;16685;10,9844;1,005811;434
Benin;16685;11,068111;1,920931;434
Benin;16685;10,811077;1,005061;434
Benin;16685;11,068111;1,920931;434
Benin;16685;10,7986;1,02756;434
Benin;16685;11,93816;2,75703;434
Benin;16685;12,103854;3,105676;434
Benin;16685;11,04999;1,51667;434
Benin;16685;11,04999;1,51667;434
Benin;16685;11,05;0,966667;434
Benin;16685;11,93816;2,75703;434
Burkina Faso;1162;12,40748;1,34667;439
Burkina Faso;1162;12,12252;0,866345;439
Burkina Faso;1162;11,41667;0,91667;439
Burkina Faso;15136;11,947435;1,502709;439
Burkina Faso;15136;11,933333;1,616667;439
Burkina Faso;15136;12;1,75;439
Burkina Faso;15136;12,073787;1,790043;439
Burkina Faso;15136;11,933333;1,616667;439
